year,day,time,speed_ms
2026,166,1248,0.57
2026,166,1318,1.18
2026,166,1348,0.35
2026,166,1418,0.46
2026,166,1448,1.88
2026,166,1518,2.84
2026,166,1548,3.42
2026,166,1618,2.01
2026,166,1648,1.71
2026,166,1718,2.60
2026,166,1748,3.30
2026,166,1818,2.24
2026,166,1848,2.27
2026,166,1918,1.52
2026,166,1948,0.90
2026,166,2018,1.10
2026,166,2048,0.19
2026,166,2118,1.11
2026,166,2148,0.20
2026,166,2218,0.64
2026,166,2248,0.47
2026,166,2318,0.45
2026,166,2348,1.13
2026,167,18,0.43
2026,167,48,0.37
2026,167,118,0.32
2026,167,148,0.30
2026,167,218,1.20
2026,167,248,2.58
2026,167,318,1.37
2026,167,348,1.90
2026,167,418,1.79
2026,167,448,1.66
2026,167,518,1.54
2026,167,548,2.67
2026,167,618,2.80
2026,167,648,1.92
2026,167,718,3.30
2026,167,748,3.47
2026,167,818,3.33
2026,167,848,3.71
2026,167,918,4.05
2026,167,948,2.13
2026,167,1018,4.01
2026,167,1048,4.02
2026,167,1118,1.98
2026,167,1148,1.96
2026,167,1218,2.60
2026,167,1248,2.84
2026,167,1318,2.29
2026,167,1348,3.73
2026,167,1418,2.82
2026,167,1448,4.26
2026,167,1518,3.13
2026,167,1548,4.02
2026,167,1618,5.54
2026,167,1648,5.15
2026,167,1718,4.35
2026,167,1748,4.87
2026,167,1818,3.37
2026,167,1848,4.36
2026,167,1918,3.72
2026,167,1948,5.23
2026,167,2018,6.19
2026,167,2048,3.70
2026,167,2118,4.96
2026,167,2148,5.70
2026,167,2218,5.74
2026,167,2248,4.58
2026,167,2318,4.29
2026,167,2348,3.50
2026,168,18,3.03
2026,168,48,2.71
2026,168,118,2.81
2026,168,148,3.09
2026,168,218,2.25
2026,168,248,3.19
2026,168,318,3.49
2026,168,348,3.22
2026,168,418,3.01
2026,168,448,3.49
2026,168,518,3.44
2026,168,548,3.13
2026,168,618,3.21
2026,168,648,2.32
2026,168,718,2.86
2026,168,748,3.27
2026,168,818,3.19
2026,168,848,3.20
2026,168,918,3.66
2026,168,948,3.63
2026,168,1018,4.55
2026,168,1048,4.83
2026,168,1118,5.61
2026,168,1148,4.19
2026,168,1218,4.54
2026,168,1248,4.56
2026,168,1318,6.88
2026,168,1348,7.41
2026,168,1418,6.35
2026,168,1448,8.21
2026,168,1518,4.82
2026,168,1548,4.71
2026,168,1618,5.42
2026,168,1648,3.86
2026,168,1718,3.20
2026,168,1748,3.72
2026,168,1818,4.85
2026,168,1848,5.03
2026,168,1918,6.12
2026,168,1948,6.21
2026,168,2018,6.95
2026,168,2048,6.84
2026,168,2118,6.84
2026,168,2148,4.71
2026,168,2218,4.00
2026,168,2248,4.60
2026,168,2318,5.33
2026,168,2348,3.54
2026,169,18,5.40
2026,169,48,4.56
2026,169,118,5.78
2026,169,148,5.33
2026,169,218,5.17
2026,169,248,5.98
2026,169,318,7.12
2026,169,348,5.33
2026,169,418,3.36
2026,169,448,5.38
2026,169,518,5.63
2026,169,548,6.76
2026,169,618,5.62
2026,169,648,4.87
2026,169,718,7.11
2026,169,748,5.79
2026,169,818,5.78
2026,169,848,4.26
2026,169,918,4.53
2026,169,948,7.88
2026,169,1018,6.32
2026,169,1048,7.86
2026,169,1118,6.24
2026,169,1148,7.82
2026,169,1218,9.03
2026,169,1248,7.47
2026,169,1318,8.11
2026,169,1348,7.89
2026,169,1418,7.16
2026,169,1448,4.83
2026,169,1518,5.41
2026,169,1548,6.01
2026,169,1618,4.04
2026,169,1648,4.07
2026,169,1718,4.70
2026,169,1748,4.66
2026,169,1818,4.96
2026,169,1848,4.87
2026,169,1918,5.03
2026,169,1948,5.23
2026,169,2018,4.47
2026,169,2048,5.11
2026,169,2118,4.43
2026,169,2148,4.46
2026,169,2218,4.08
2026,169,2248,3.64
2026,169,2318,6.23
2026,169,2348,5.45
2026,170,18,4.32
2026,170,48,5.14
2026,170,118,4.98
2026,170,148,4.79
2026,170,218,5.61
2026,170,248,5.77
2026,170,318,8.51
2026,170,348,9.30
2026,170,418,9.29
2026,170,448,9.91
2026,170,518,12.50
2026,170,548,11.00
2026,170,618,11.58
2026,170,648,11.13
2026,170,718,9.02
2026,170,748,8.57
2026,170,818,7.17
2026,170,848,7.47
2026,170,918,7.00
2026,170,948,7.78
2026,170,1018,8.17
2026,170,1048,6.14
2026,170,1118,5.14
2026,170,1148,5.06
2026,170,1218,5.78
2026,170,1248,4.60
2026,170,1318,3.80
2026,170,1348,5.57
2026,170,1418,4.01
2026,170,1448,4.01
2026,170,1518,5.87
2026,170,1548,4.88
2026,170,1618,3.69
2026,170,1648,4.08
2026,170,1718,4.07
2026,170,1748,4.17
2026,170,1818,3.05
2026,170,1848,4.10
2026,170,1918,4.62
2026,170,1948,3.01
2026,170,2018,4.50
2026,170,2048,2.98
2026,170,2118,4.25
2026,170,2148,4.13
2026,170,2218,3.75
2026,170,2248,4.44
2026,170,2318,4.65
2026,170,2348,4.22
2026,171,18,4.25
2026,171,48,3.45
2026,171,118,4.56
2026,171,148,4.30
2026,171,218,3.19
2026,171,248,4.32
2026,171,318,5.94
2026,171,348,4.80
2026,171,418,7.43
2026,171,448,6.27
2026,171,518,6.28
2026,171,548,7.03
2026,171,618,6.74
2026,171,648,7.00
2026,171,718,8.70
2026,171,748,7.22
2026,171,818,7.49
2026,171,848,5.44
2026,171,918,4.41
2026,171,948,4.32
2026,171,1018,5.12
2026,171,1048,6.65
2026,171,1118,6.09
2026,171,1148,7.74
2026,171,1218,6.34
2026,171,1248,6.08
2026,171,1318,4.46
2026,171,1348,6.36
2026,171,1418,5.13
2026,171,1448,4.63
2026,171,1518,5.76
2026,171,1548,3.88
2026,171,1618,4.09
2026,171,1648,3.92
2026,171,1718,4.96
2026,171,1748,4.65
2026,171,1818,3.99
2026,171,1848,3.33
2026,171,1918,3.95
2026,171,1948,5.32
2026,171,2018,3.14
2026,171,2048,2.57
2026,171,2118,1.64
2026,171,2148,2.82
2026,171,2218,4.39
2026,171,2248,2.95
2026,171,2318,4.20
2026,171,2348,5.32
2026,172,18,6.18
2026,172,48,5.23
2026,172,118,5.19
2026,172,148,5.62
2026,172,218,5.20
2026,172,248,6.24
2026,172,318,5.71
2026,172,348,7.31
2026,172,418,6.19
2026,172,448,6.52
2026,172,518,6.70
2026,172,548,5.65
2026,172,618,6.02
2026,172,648,5.94
2026,172,718,6.97
2026,172,748,4.45
2026,172,818,3.13
2026,172,848,2.77
2026,172,1548,1.35
2026,172,1618,0.62
2026,172,1648,0.62
2026,172,1718,0.88
2026,172,1748,1.49
2026,172,1818,1.04
2026,172,1848,1.30
2026,172,1918,0.35
2026,172,1948,1.07
2026,172,2018,1.49
2026,172,2048,1.81
2026,172,2118,1.53
2026,172,2148,1.85
2026,172,2218,1.25
2026,172,2248,1.88
2026,172,2318,2.88
2026,172,2348,3.36
2026,173,18,3.75
2026,173,48,3.77
2026,173,118,3.40
2026,173,148,3.87
2026,173,218,4.08
2026,173,248,3.67
2026,173,318,4.32
2026,173,348,4.54
2026,173,418,4.54
2026,173,448,3.67
2026,173,518,2.30
2026,173,548,2.54
2026,173,618,2.59
2026,173,648,2.21
2026,173,718,2.40
2026,173,748,1.85
2026,173,818,1.95
2026,173,848,1.54
2026,173,918,1.30
2026,173,948,0.85
2026,173,1018,1.72
2026,173,1048,1.91
2026,173,1118,1.51
2026,173,1148,0.80
2026,173,1218,1.49
2026,173,1248,2.23
2026,173,1318,2.89
2026,173,1348,2.71
2026,173,1418,2.50
2026,173,1448,4.44
2026,173,1518,3.13
2026,173,1548,2.64
2026,173,1618,1.93
2026,173,1648,3.29
2026,173,1718,2.68
2026,173,1748,3.25
2026,173,1818,1.90
2026,173,1848,1.56
2026,173,1918,2.40
2026,173,1948,2.42
2026,173,2018,0.85
2026,173,2048,2.01
2026,173,2118,3.15
2026,173,2148,3.59
2026,173,2218,5.12
2026,173,2248,5.09
2026,173,2318,5.09
2026,173,2348,5.31
2026,174,18,5.37
2026,174,48,5.26
2026,174,118,5.04
2026,174,148,4.12
2026,174,218,5.04
2026,174,248,3.71
2026,174,318,3.49
2026,174,348,3.83
2026,174,418,4.35
2026,174,448,4.08
2026,174,518,4.96
2026,174,548,5.48
2026,174,618,5.06
2026,174,648,4.47
2026,174,718,4.08
2026,174,748,4.51
2026,174,818,4.14
2026,174,848,3.50
2026,174,918,5.10
2026,174,948,4.08
2026,174,1018,4.32
2026,174,1048,4.30
2026,174,1118,4.70
2026,174,1148,3.97
2026,174,1218,5.40
2026,174,1248,6.06
2026,174,1318,6.50
2026,174,1348,6.42
2026,174,1418,5.35
2026,174,1448,5.18
2026,174,1518,6.67
2026,174,1548,6.25
2026,174,1618,7.06
2026,174,1648,6.46
2026,174,1718,5.05
2026,174,1748,4.74
2026,174,1818,3.64
2026,174,1848,1.30
2026,174,1918,3.17
2026,174,1948,4.80
2026,174,2018,4.48
2026,174,2048,3.14
2026,174,2118,3.60
2026,174,2148,2.98
2026,174,2218,5.24
2026,174,2248,4.76
2026,174,2318,6.10
2026,174,2348,5.09
2026,175,18,3.57
2026,175,48,3.36
2026,175,1548,3.29
2026,175,1618,3.00
2026,175,1648,2.85
2026,175,1718,2.59
2026,175,1748,0.89
2026,175,1818,2.23
2026,175,1848,2.84
2026,175,1918,3.63
2026,175,1948,2.47
2026,175,2018,3.30
2026,175,2048,4.39
2026,175,2118,3.27
2026,175,2148,1.94
2026,175,2218,4.41
2026,175,2248,4.43
2026,175,2318,2.76
2026,175,2348,2.76
2026,176,18,3.03
2026,176,48,3.25
2026,176,118,3.25
2026,176,148,4.56
2026,176,218,4.10
2026,176,248,5.10
2026,176,318,5.23
2026,176,348,5.05
2026,176,418,3.69
2026,176,448,3.86
2026,176,518,3.56
2026,176,548,3.08
2026,176,618,2.40
2026,176,648,0.80
2026,176,718,0.81
2026,176,748,0.44
2026,176,818,0.34
2026,176,848,1.42
2026,176,918,0.72
2026,176,948,2.37
2026,176,1018,2.48
2026,176,1048,2.20
2026,176,1118,1.52
2026,176,1148,1.73
2026,176,1218,0.50
2026,176,1248,2.57
2026,176,1318,2.68
2026,176,1348,2.60
2026,176,1418,4.22
2026,176,1448,5.46
2026,176,1518,5.24
2026,176,1548,4.09
2026,176,1618,4.10
2026,176,1648,3.55
2026,176,1718,5.71
2026,176,1748,4.95
2026,176,1818,5.11
2026,176,1848,7.98
2026,176,1918,9.17
2026,176,1948,6.48
2026,176,2018,5.49
2026,176,2048,6.33
2026,176,2118,5.06
2026,176,2148,5.03
2026,176,2218,6.01
2026,176,2248,5.08
2026,176,2318,4.22
2026,176,2348,3.91
2026,177,18,5.73
2026,177,48,5.15
2026,177,118,5.71
2026,177,148,6.88
2026,177,218,6.49
2026,177,248,4.43
2026,177,318,4.50
2026,177,348,5.00
2026,177,418,3.81
2026,177,448,3.72
2026,177,518,3.59
2026,177,548,2.35
2026,177,618,0.75
2026,177,648,1.31
2026,177,718,1.19
2026,177,748,1.49
2026,177,818,0.76
2026,177,848,1.17
2026,177,918,0.60
2026,177,948,0.85
2026,177,1018,1.65
2026,177,1048,0.84
2026,177,1118,1.00
2026,177,1148,0.81
2026,177,1218,2.21
2026,177,1248,1.92
2026,177,1318,1.43
2026,177,1348,2.37
2026,177,1418,2.52
2026,177,1448,3.28
2026,177,1518,2.54
2026,177,1548,1.71
2026,177,1618,2.41
2026,177,1648,2.10
2026,177,1718,3.03
2026,177,1748,3.34
2026,177,1818,2.88
2026,177,1848,3.16
2026,177,1918,2.54
2026,177,1948,3.89
2026,177,2018,4.53
2026,177,2048,6.20
2026,177,2118,6.10
2026,177,2148,6.94
2026,177,2218,7.05
2026,177,2248,6.13
2026,177,2318,7.16
2026,177,2348,7.86
2026,178,18,7.82
2026,178,48,7.47
2026,178,118,6.61
2026,178,148,6.51
2026,178,218,7.60
2026,178,248,8.25
2026,178,318,7.19
2026,178,348,6.80
2026,178,418,6.80
2026,178,448,6.51
2026,178,518,6.74
2026,178,548,6.97
2026,178,618,6.68
2026,178,648,6.48
2026,178,718,6.61
2026,178,748,6.68
2026,178,818,5.47
2026,178,848,6.32
2026,178,918,7.93
2026,178,948,7.58
2026,178,1548,9.01
2026,178,1618,10.42
2026,178,1648,9.38
2026,178,1718,8.61
2026,178,1748,8.10
2026,178,1818,9.74
2026,178,1848,11.22
2026,178,1918,10.66
2026,178,1948,10.05
2026,178,2018,11.52
2026,178,2048,10.26
2026,178,2118,10.76
2026,178,2148,11.20
2026,178,2218,12.06
2026,178,2248,11.45
2026,178,2318,11.66
2026,178,2348,10.62
2026,179,18,10.03
2026,179,48,8.34
2026,179,118,7.04
2026,179,148,5.50
2026,179,218,5.14
2026,179,248,4.98
2026,179,318,5.62
2026,179,348,5.17
2026,179,418,6.85
2026,179,448,5.74
2026,179,518,4.24
2026,179,548,4.64
2026,179,618,5.39
2026,179,648,4.23
2026,179,718,4.50
2026,179,748,5.74
2026,179,818,6.52
2026,179,848,5.53
2026,179,918,7.00
2026,179,948,6.23
2026,179,1018,7.03
2026,179,1048,6.33
2026,179,1118,6.55
2026,179,1148,5.49
2026,179,1218,5.83
2026,179,1248,4.93
2026,179,1318,6.07
2026,179,1348,6.07
2026,179,1418,5.76
2026,179,1448,8.46
2026,179,1518,7.51
2026,179,1548,7.31
2026,179,1618,5.53
2026,179,1648,5.83
2026,179,1718,6.05
2026,179,1748,7.30
2026,179,1818,7.98
2026,179,1848,6.64
2026,179,1918,6.23
2026,179,1948,6.95
2026,179,2018,7.80
2026,179,2048,9.93
2026,179,2118,10.55
2026,179,2148,8.94
2026,179,2218,9.42
2026,179,2248,10.68
2026,179,2318,10.66
2026,179,2348,10.01
2026,180,18,9.29
2026,180,48,8.93
2026,180,118,10.13
2026,180,148,9.26
2026,180,218,9.24
2026,180,248,9.34
2026,180,318,10.29
2026,180,348,9.96
2026,180,418,8.06
2026,180,448,8.30
2026,180,518,8.04
2026,180,548,8.13
2026,180,618,9.26
2026,180,648,10.19
2026,180,718,9.68
2026,180,748,9.17
2026,180,818,7.26
2026,180,848,9.77
2026,180,918,9.54
2026,180,948,9.04
2026,180,1018,8.04
2026,180,1048,8.00
2026,180,1118,10.06
2026,180,1148,9.21
2026,180,1218,5.68
2026,180,1248,6.25
2026,180,1318,5.39
2026,180,1348,6.98
2026,180,1418,8.04
2026,180,1448,7.04
2026,180,1548,8.74
2026,180,1618,5.38
2026,180,1648,5.31
2026,180,1718,5.27
2026,180,1748,4.82
2026,180,1818,6.12
2026,180,1848,5.10
2026,180,1918,4.83
2026,180,1948,5.29
2026,180,2018,4.56
2026,180,2048,4.71
2026,180,2118,4.05
2026,180,2148,5.29
2026,180,2218,2.97
2026,180,2248,3.27
2026,180,2318,2.57
2026,180,2348,3.72
2026,181,18,4.12
2026,181,48,5.78
2026,181,118,4.87
2026,181,148,5.36
2026,181,218,5.60
2026,181,248,3.98
2026,181,318,4.16
2026,181,348,5.61
2026,181,418,4.15
2026,181,448,3.48
2026,181,518,3.90
2026,181,548,2.75
2026,181,618,2.94
2026,181,648,3.17
2026,181,718,3.63
2026,181,748,4.32
2026,181,818,4.60
2026,181,848,4.51
2026,181,918,5.78
2026,181,948,5.28
2026,181,1018,5.22
2026,181,1048,5.22
2026,181,1118,5.57
2026,181,1148,5.20
2026,181,1218,4.19
2026,181,1248,4.19
2026,181,1318,4.31
2026,181,1348,3.26
2026,181,1418,3.82
2026,181,1448,2.97
2026,181,1518,2.36
2026,181,1548,3.01
2026,181,1618,2.99
2026,181,1648,2.78
2026,181,1718,2.36
2026,181,1748,2.96
2026,181,1818,1.66
2026,181,1848,1.55
2026,181,1918,1.51
2026,181,1948,1.51
2026,181,2018,0.24
2026,181,2048,1.35
2026,181,2118,1.37
2026,181,2148,1.81
2026,181,2218,1.38
2026,181,2248,1.19
2026,181,2318,1.77
2026,181,2348,1.41
2026,182,18,1.07
2026,182,48,1.15
2026,182,118,1.29
2026,182,148,1.27
2026,182,218,1.63
2026,182,248,1.61
2026,182,318,1.82
2026,182,348,1.94
2026,182,418,1.85
2026,182,448,1.54
2026,182,518,0.47
2026,182,548,0.32
2026,182,618,0.45
2026,182,648,0.45
2026,182,718,0.35
2026,182,748,1.47
2026,182,818,1.36
2026,182,848,2.10
2026,182,918,3.00
2026,182,948,2.13
2026,182,1018,3.53
2026,182,1048,4.12
2026,182,1118,4.02
2026,182,1148,4.26
2026,182,1218,5.44
2026,182,1248,3.80
2026,182,1318,4.99
2026,182,1348,6.85
2026,182,1418,7.66
2026,182,1448,5.09
2026,182,1518,4.91
2026,182,1548,4.80
2026,182,1618,9.62
2026,182,1648,10.72
2026,182,1718,10.58
2026,182,1748,11.96
2026,182,1818,11.31
2026,182,1848,9.28
2026,182,1918,9.37
2026,182,1948,6.96
2026,182,2018,7.20
2026,182,2048,6.38
2026,182,2118,8.37
2026,182,2148,7.67
2026,182,2218,6.12
2026,182,2248,10.32
2026,182,2318,10.06
2026,182,2348,8.83
2026,183,18,8.00
2026,183,48,10.38
2026,183,118,9.75
2026,183,148,10.70
2026,183,218,12.81
2026,183,248,12.50
2026,183,318,13.48
2026,183,348,13.22
2026,183,418,13.64
2026,183,448,15.56
2026,183,518,14.57
2026,183,548,12.69
2026,183,618,13.15
2026,183,648,11.67
2026,183,718,11.91
2026,183,748,10.55
2026,183,818,11.94
2026,183,848,12.80
2026,183,918,12.55
2026,183,948,13.32
2026,183,1018,13.51
2026,183,1048,11.81
2026,183,1118,12.43
2026,183,1148,9.69
2026,183,1218,11.06
2026,183,1248,11.10
2026,183,1318,9.99
2026,183,1348,10.38
2026,183,1418,9.97
2026,183,1448,10.76
2026,183,1518,10.49
2026,183,1548,10.50
2026,183,1618,9.20
2026,183,1648,10.95
2026,183,1718,10.71
2026,183,1748,11.01
2026,183,1818,10.56
2026,183,1848,11.06
2026,183,1918,11.90
2026,183,1948,9.03
2026,183,2018,9.29
2026,183,2048,10.27
2026,183,2118,9.19
2026,183,2148,9.67
2026,183,2218,8.16
2026,183,2248,8.07
2026,183,2318,8.10
2026,183,2348,9.08
2026,184,18,9.69
2026,184,48,9.47
2026,184,118,7.45
2026,184,148,7.97
2026,184,218,10.02
2026,184,248,9.14
2026,184,318,9.29
2026,184,348,9.62
2026,184,418,8.39
2026,184,448,9.61
2026,184,518,9.07
2026,184,548,7.68
2026,184,618,6.82
2026,184,648,6.79
2026,184,718,5.94
2026,184,748,7.16
2026,184,818,6.82
2026,184,848,7.69
2026,184,918,5.44
2026,184,948,5.65
2026,184,1018,4.62
2026,184,1048,4.93
2026,184,1118,6.16
2026,184,1148,5.19
2026,184,1218,6.60
2026,184,1248,6.32
2026,184,1318,7.65
2026,184,1348,7.82
2026,184,1418,7.53
2026,184,1448,5.72
2026,184,1518,4.19
2026,184,1548,4.64
2026,184,1618,5.68
2026,184,1648,2.67
2026,184,1718,3.55
2026,184,1748,4.40
2026,184,1818,1.83
2026,184,1848,3.29
2026,184,1918,2.92
2026,184,1948,1.65
2026,184,2018,3.32
2026,184,2048,1.80
2026,184,2118,1.37
2026,184,2148,1.93
2026,184,2218,3.96
2026,184,2248,3.58
2026,184,2318,5.50
2026,184,2348,5.80
2026,185,18,5.94
2026,185,48,5.65
2026,185,118,5.68
2026,185,148,6.41
2026,185,218,5.29
2026,185,248,6.73
2026,185,318,5.04
2026,185,348,4.69
2026,185,418,5.12
2026,185,448,4.60
2026,185,518,4.58
2026,185,548,6.34
2026,185,618,6.75
2026,185,648,6.51
2026,185,718,5.99
2026,185,748,5.96
2026,185,818,8.77
2026,185,848,6.89
2026,185,918,7.47
2026,185,948,7.26
2026,185,1018,7.09
2026,185,1048,7.00
2026,185,1118,7.44
2026,185,1148,6.90
2026,185,1218,7.80
2026,185,1248,7.61
2026,185,1318,7.01
2026,185,1348,7.62
2026,185,1418,8.20
2026,185,1448,8.66
2026,185,1518,8.61
2026,185,1548,7.58
2026,185,1618,8.00
2026,185,1648,8.08
2026,185,1718,6.44
2026,185,1748,6.23
2026,185,1818,7.03
2026,185,1848,7.32
2026,185,1918,7.14
2026,185,1948,5.94
2026,185,2018,5.70
2026,185,2048,5.93
2026,185,2118,5.50
2026,185,2148,5.95
2026,185,2218,5.85
2026,185,2248,5.38
2026,185,2318,5.72
2026,185,2348,6.04
2026,186,18,4.89
2026,186,48,5.23
2026,186,118,5.16
2026,186,148,4.93
2026,186,218,4.64
2026,186,248,5.09
2026,186,318,4.30
2026,186,348,5.46
2026,186,418,5.58
2026,186,448,6.66
2026,186,518,5.37
2026,186,548,6.17
2026,186,618,6.06
2026,186,648,6.11
2026,186,718,5.31
2026,186,748,6.42
2026,186,818,7.82
2026,186,848,6.63
2026,186,918,5.00
2026,186,1548,7.74
2026,186,1618,7.98
2026,186,1648,7.98
2026,186,1718,8.75
2026,186,1748,8.72
2026,186,1818,6.97
2026,186,1848,6.86
2026,186,1918,9.49
2026,186,1948,10.21
2026,186,2018,9.22
2026,186,2048,9.40
2026,186,2118,10.83
2026,186,2148,10.30
2026,186,2218,11.70
2026,186,2248,9.95
2026,186,2318,11.87
2026,186,2348,11.57
2026,187,18,10.00
2026,187,48,12.02
2026,187,118,9.89
2026,187,148,7.46
2026,187,218,10.17
2026,187,248,10.95
2026,187,318,10.94
2026,187,348,10.87
2026,187,418,12.21
2026,187,448,12.01
2026,187,518,13.23
2026,187,548,14.25
2026,187,618,13.83
2026,187,648,12.58
2026,187,718,12.90
2026,187,748,12.87
2026,187,818,11.94
2026,187,848,9.91
2026,187,918,10.04
2026,187,948,10.91
2026,187,1018,13.26
2026,187,1048,11.96
2026,187,1118,13.32
2026,187,1148,10.50
2026,187,1218,11.80
2026,187,1248,11.21
2026,187,1318,12.79
2026,187,1348,11.56
2026,187,1418,13.12
2026,187,1448,14.01
2026,187,1518,12.71
2026,187,1548,11.92
2026,187,1618,13.29
2026,187,1648,12.85
2026,187,1718,13.14
2026,187,1748,13.55
2026,187,1818,13.94
2026,187,1848,13.38
2026,187,1918,12.14
2026,187,1948,11.22
2026,187,2018,12.43
2026,187,2048,11.28
2026,187,2118,10.38
2026,187,2148,11.89
2026,187,2218,12.25
2026,187,2248,11.07
2026,187,2318,12.28
2026,187,2348,11.15
2026,188,18,11.48
2026,188,48,10.33
2026,188,118,11.03
2026,188,148,9.79
2026,188,218,10.94
2026,188,248,9.86
2026,188,318,9.39
2026,188,348,9.70
2026,188,418,8.27
2026,188,448,9.41
2026,188,518,8.73
2026,188,548,8.95
2026,188,618,8.82
2026,188,648,8.91
2026,188,718,8.64
2026,188,748,8.99
2026,188,818,8.48
2026,188,848,8.64
2026,188,918,8.92
2026,188,948,7.85
2026,188,1018,7.87
2026,188,1048,5.97
2026,188,1118,6.71
2026,188,1148,6.69
2026,188,1218,6.76
2026,188,1248,6.45
2026,188,1318,7.22
2026,188,1348,7.24
2026,188,1418,6.98
2026,188,1448,6.87
2026,188,1518,6.88
2026,188,1548,7.44
2026,188,1618,7.32
2026,188,1648,7.10
2026,188,1718,7.90
2026,188,1748,7.57
2026,188,1818,7.91
2026,188,1848,8.03
2026,188,1918,7.87
2026,188,1948,8.23
2026,188,2018,7.72
2026,188,2048,7.97
2026,188,2118,7.17
2026,188,2148,5.47
2026,188,2218,5.34
2026,188,2248,6.59
2026,188,2318,6.25
2026,188,2348,6.31
2026,189,18,7.39
2026,189,48,7.02
2026,189,118,6.18
2026,189,148,5.74
2026,189,218,6.66
2026,189,248,6.96
2026,189,318,7.38
2026,189,348,7.40
2026,189,418,6.25
2026,189,448,6.44
2026,189,518,5.50
2026,189,548,6.20
2026,189,618,5.67
2026,189,648,5.76
2026,189,718,6.99
2026,189,748,6.35
2026,189,818,5.87
2026,189,848,5.61
2026,189,918,4.24
2026,189,948,4.90
2026,189,1018,4.77
2026,189,1048,3.70
2026,189,1118,2.99
2026,189,1148,5.41
2026,189,1218,3.26
2026,189,1248,4.44
2026,189,1318,3.45
2026,189,1348,4.56
2026,189,1418,4.17
2026,189,1448,3.37
2026,189,1518,3.84
2026,189,1548,3.50
2026,189,1618,3.77
2026,189,1648,3.12
2026,189,1718,3.05
2026,189,1748,3.71
2026,189,1818,3.47
2026,189,1848,2.94
2026,189,1918,5.15
2026,189,1948,4.26
2026,189,2018,3.27
2026,189,2048,3.33
2026,189,2118,3.71
2026,189,2148,4.72
2026,189,2218,3.62
2026,189,2248,1.87
2026,189,2318,0.44
2026,189,2348,0.65
2026,190,18,2.92
2026,190,48,5.80
2026,190,118,4.17
2026,190,148,5.75
2026,190,218,5.56
2026,190,248,5.53
2026,190,318,6.60
2026,190,348,4.99
2026,190,418,3.92
2026,190,448,3.27
2026,190,518,3.93
2026,190,548,3.88
2026,190,618,3.21
2026,190,648,1.85
2026,190,718,1.51
2026,190,748,1.13
2026,190,818,0.68
2026,190,848,1.04
2026,190,918,1.67
2026,190,948,1.75
2026,190,1018,1.14
2026,190,1048,1.35
2026,190,1118,1.45
2026,190,1148,1.91
2026,190,1218,1.27
2026,190,1248,1.96
2026,190,1318,0.97
2026,190,1348,1.85
2026,190,1418,2.75
2026,190,1448,2.21
2026,190,1518,2.98
2026,190,1548,1.67
2026,190,1618,2.31
2026,190,1648,2.09
2026,190,1718,1.83
2026,190,1748,1.13
2026,190,1818,0.62
2026,190,1848,1.01
2026,190,1918,1.20
2026,190,1948,1.10
2026,190,2018,2.17
2026,190,2048,1.76
2026,190,2118,1.51
2026,190,2148,2.07
2026,190,2218,2.10
2026,190,2248,2.67
2026,190,2318,2.36
2026,190,2348,1.97
2026,191,18,2.04
2026,191,48,0.60
2026,191,118,1.00
2026,191,148,2.48
2026,191,218,1.35
2026,191,248,2.60
2026,191,318,2.55
2026,191,348,2.48
2026,191,418,3.24
2026,191,448,2.23
2026,191,518,1.86
2026,191,548,1.49
2026,191,618,0.26
2026,191,648,0.34
2026,191,718,0.77
2026,191,748,0.98
2026,191,818,0.70
2026,191,848,0.76
2026,191,918,0.49
2026,191,948,0.48
2026,191,1018,1.45
2026,191,1048,0.91
2026,191,1118,2.02
2026,191,1148,1.32
2026,191,1218,1.82
2026,191,1248,1.19
2026,191,1318,1.20
2026,191,1348,1.37
2026,191,1418,2.46
2026,191,1448,2.20
2026,191,1518,3.06
2026,191,1548,3.87
2026,191,1618,3.05
2026,191,1648,3.26
2026,191,1718,3.33
2026,191,1748,2.45
2026,191,1818,2.57
2026,191,1848,3.07
2026,191,1918,3.53
2026,191,1948,3.43
2026,191,2018,3.29
2026,191,2048,3.09
2026,191,2118,2.45
2026,191,2148,3.50
2026,191,2218,3.18
2026,191,2248,2.86
2026,191,2318,2.88
2026,191,2348,2.51
2026,192,18,2.42
2026,192,48,1.93
2026,192,118,2.41
2026,192,148,2.26
2026,192,218,2.37
2026,192,248,2.33
2026,192,318,2.22
2026,192,348,2.24
2026,192,418,1.81
2026,192,448,1.76
2026,192,518,1.06
2026,192,548,2.06
2026,192,618,1.63
2026,192,648,1.58
2026,192,718,1.57
2026,192,748,1.41
2026,192,818,1.06
2026,192,848,0.86
2026,192,918,1.22
2026,192,948,0.91
2026,192,1018,1.48
2026,192,1048,1.29
2026,192,1118,1.48
2026,192,1148,1.33
2026,192,1218,1.36
2026,192,1248,1.45
2026,192,1318,1.10
2026,192,1348,1.15
2026,192,1418,0.81
2026,192,1448,1.28
2026,192,1518,1.16
2026,192,1548,1.34
2026,192,1618,1.32
2026,192,1648,1.03
2026,192,1718,1.47
2026,192,1748,1.58
2026,192,1818,1.91
2026,192,1848,2.13
2026,192,1918,2.68
2026,192,1948,2.33
2026,192,2018,1.91
2026,192,2048,1.46
2026,192,2118,1.72
2026,192,2148,1.94
2026,192,2218,1.43
2026,192,2248,0.32
2026,192,2318,0.75
2026,192,2348,0.34
2026,193,18,0.60
2026,193,48,0.55
